diff_day,dt,fault_time,label,serial_number,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_190_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized
124.0,2018-01-19,2018-05-23,0,disk_117635,100.0,100.0,100.0,69.0,100.0,31.0,3.0,100.0,100.0,76.0,88.0,100.0,95.0,83.0
123.0,2018-01-20,2018-05-23,0,disk_117635,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,65.0,88.0,100.0,95.0,83.0
122.0,2018-01-21,2018-05-23,0,disk_117635,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,84.0,88.0,100.0,95.0,83.0
121.0,2018-01-22,2018-05-23,0,disk_117635,100.0,100.0,100.0,69.0,100.0,31.0,1.0,100.0,100.0,82.0,88.0,100.0,95.0,83.0
120.0,2018-01-23,2018-05-23,0,disk_117635,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,80.0,88.0,100.0,95.0,83.0
119.0,2018-01-24,2018-05-23,0,disk_117635,100.0,100.0,100.0,68.0,100.0,32.0,1.0,100.0,100.0,84.0,88.0,100.0,95.0,83.0
118.0,2018-01-25,2018-05-23,0,disk_117635,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,82.0,88.0,100.0,95.0,83.0
117.0,2018-01-26,2018-05-23,0,disk_117635,100.0,100.0,100.0,69.0,100.0,31.0,3.0,100.0,100.0,83.0,88.0,100.0,95.0,83.0
116.0,2018-01-27,2018-05-23,0,disk_117635,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,82.0,88.0,100.0,95.0,83.0
115.0,2018-01-28,2018-05-23,0,disk_117635,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,78.0,88.0,100.0,95.0,83.0
114.0,2018-01-29,2018-05-23,0,disk_117635,100.0,100.0,100.0,68.0,100.0,32.0,1.0,100.0,100.0,83.0,88.0,100.0,95.0,83.0
113.0,2018-01-30,2018-05-23,0,disk_117635,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,81.0,88.0,100.0,95.0,82.0
112.0,2018-01-31,2018-05-23,0,disk_117635,100.0,100.0,100.0,69.0,100.0,31.0,3.0,100.0,100.0,76.0,88.0,100.0,95.0,82.0
24.0,2018-01-01,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,3.0,100.0,100.0,80.0,87.0,100.0,95.0,83.0
23.0,2018-01-02,2018-01-25,1,disk_117717,100.0,100.0,100.0,67.0,100.0,33.0,3.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
22.0,2018-01-03,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
21.0,2018-01-04,2018-01-25,1,disk_117717,100.0,100.0,100.0,69.0,100.0,31.0,3.0,100.0,100.0,73.0,87.0,100.0,95.0,83.0
20.0,2018-01-05,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,3.0,100.0,100.0,70.0,87.0,100.0,95.0,83.0
19.0,2018-01-06,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,100.0,100.0,100.0,100.0,87.0,100.0,95.0,83.0
18.0,2018-01-07,2018-01-25,1,disk_117717,100.0,100.0,100.0,67.0,100.0,33.0,4.0,100.0,100.0,78.0,87.0,100.0,95.0,83.0
17.0,2018-01-08,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,3.0,100.0,100.0,79.0,87.0,100.0,95.0,83.0
16.0,2018-01-09,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,81.0,87.0,100.0,95.0,83.0
15.0,2018-01-10,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,81.0,87.0,100.0,95.0,83.0
14.0,2018-01-11,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,80.0,87.0,100.0,95.0,83.0
13.0,2018-01-12,2018-01-25,1,disk_117717,100.0,100.0,100.0,69.0,100.0,31.0,2.0,100.0,100.0,78.0,87.0,100.0,95.0,83.0
12.0,2018-01-13,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,3.0,100.0,100.0,70.0,87.0,100.0,95.0,83.0
11.0,2018-01-14,2018-01-25,1,disk_117717,100.0,100.0,100.0,67.0,100.0,33.0,1.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
10.0,2018-01-15,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,83.0,87.0,100.0,95.0,83.0
9.0,2018-01-16,2018-01-25,1,disk_117717,100.0,100.0,100.0,67.0,100.0,33.0,1.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
8.0,2018-01-17,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,1.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
7.0,2018-01-18,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,1.0,100.0,100.0,80.0,87.0,100.0,95.0,83.0
6.0,2018-01-19,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,1.0,100.0,100.0,77.0,87.0,100.0,95.0,83.0
5.0,2018-01-20,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,3.0,100.0,100.0,70.0,87.0,100.0,95.0,83.0
4.0,2018-01-21,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
3.0,2018-01-22,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,1.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
2.0,2018-01-23,2018-01-25,1,disk_117717,100.0,100.0,100.0,69.0,100.0,31.0,1.0,100.0,100.0,79.0,87.0,100.0,95.0,83.0
1.0,2018-01-24,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,1.0,100.0,100.0,84.0,87.0,100.0,95.0,83.0
0.0,2018-01-25,2018-01-25,1,disk_117717,100.0,100.0,100.0,68.0,100.0,32.0,2.0,100.0,100.0,82.0,87.0,100.0,95.0,83.0
74.0,2018-01-01,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,85.0
73.0,2018-01-02,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,85.0
72.0,2018-01-03,2018-03-16,0,disk_117846,100.0,100.0,100.0,70.0,100.0,30.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,85.0
71.0,2018-01-04,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,85.0
70.0,2018-01-05,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,85.0
69.0,2018-01-06,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,85.0
68.0,2018-01-07,2018-03-16,0,disk_117846,100.0,100.0,100.0,70.0,100.0,30.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,85.0
67.0,2018-01-08,2018-03-16,0,disk_117846,100.0,100.0,100.0,70.0,100.0,30.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,85.0
66.0,2018-01-09,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,85.0
59.0,2018-01-16,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
58.0,2018-01-17,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
57.0,2018-01-18,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
56.0,2018-01-19,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
55.0,2018-01-20,2018-03-16,0,disk_117846,100.0,100.0,100.0,70.0,100.0,30.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
54.0,2018-01-21,2018-03-16,0,disk_117846,100.0,100.0,100.0,70.0,100.0,30.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
53.0,2018-01-22,2018-03-16,0,disk_117846,100.0,100.0,100.0,70.0,100.0,30.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
52.0,2018-01-23,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
51.0,2018-01-24,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
50.0,2018-01-25,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
49.0,2018-01-26,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
48.0,2018-01-27,2018-03-16,0,disk_117846,100.0,100.0,100.0,70.0,100.0,30.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
47.0,2018-01-28,2018-03-16,0,disk_117846,100.0,100.0,100.0,70.0,100.0,30.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
46.0,2018-01-29,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
45.0,2018-01-30,2018-03-16,0,disk_117846,100.0,100.0,100.0,71.0,100.0,29.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
44.0,2018-01-31,2018-03-16,0,disk_117846,100.0,100.0,100.0,70.0,100.0,30.0,9.0,100.0,100.0,83.0,87.0,100.0,76.0,84.0
153.0,2018-01-01,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,80.0,86.0,100.0,94.0,85.0
152.0,2018-01-02,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,4.0,100.0,100.0,75.0,86.0,100.0,94.0,85.0
151.0,2018-01-03,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,84.0,86.0,100.0,94.0,85.0
150.0,2018-01-04,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,83.0,86.0,100.0,94.0,85.0
149.0,2018-01-05,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,3.0,100.0,100.0,81.0,86.0,100.0,94.0,85.0
148.0,2018-01-06,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,78.0,86.0,100.0,94.0,85.0
147.0,2018-01-07,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,68.0,86.0,100.0,94.0,84.0
146.0,2018-01-08,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,83.0,86.0,100.0,94.0,84.0
145.0,2018-01-09,2018-06-03,0,disk_117850,100.0,100.0,100.0,73.0,100.0,27.0,2.0,100.0,100.0,82.0,86.0,100.0,94.0,84.0
144.0,2018-01-10,2018-06-03,0,disk_117850,100.0,100.0,100.0,73.0,100.0,27.0,3.0,100.0,100.0,80.0,86.0,100.0,94.0,84.0
143.0,2018-01-11,2018-06-03,0,disk_117850,100.0,100.0,100.0,73.0,100.0,27.0,2.0,100.0,100.0,76.0,86.0,100.0,94.0,84.0
142.0,2018-01-12,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,100.0,100.0,100.0,100.0,86.0,100.0,94.0,84.0
141.0,2018-01-13,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,83.0,86.0,100.0,94.0,84.0
140.0,2018-01-14,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,82.0,86.0,100.0,94.0,84.0
139.0,2018-01-15,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,79.0,86.0,100.0,94.0,84.0
138.0,2018-01-16,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,77.0,86.0,100.0,94.0,84.0
137.0,2018-01-17,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,72.0,86.0,100.0,94.0,84.0
136.0,2018-01-18,2018-06-03,0,disk_117850,100.0,100.0,100.0,73.0,100.0,27.0,1.0,100.0,100.0,83.0,86.0,100.0,94.0,84.0
135.0,2018-01-19,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,1.0,100.0,100.0,83.0,86.0,100.0,94.0,84.0
134.0,2018-01-20,2018-06-03,0,disk_117850,100.0,100.0,100.0,73.0,100.0,27.0,2.0,100.0,100.0,83.0,86.0,100.0,94.0,84.0
133.0,2018-01-21,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,2.0,100.0,100.0,81.0,86.0,100.0,94.0,84.0
132.0,2018-01-22,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,5.0,100.0,100.0,73.0,86.0,100.0,94.0,84.0
131.0,2018-01-23,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,27.0,100.0,100.0,78.0,86.0,100.0,94.0,84.0
130.0,2018-01-24,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,100.0,100.0,100.0,100.0,86.0,100.0,94.0,84.0
129.0,2018-01-25,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,75.0,86.0,100.0,94.0,84.0
128.0,2018-01-26,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,81.0,86.0,100.0,94.0,84.0
127.0,2018-01-27,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,27.0,100.0,100.0,79.0,86.0,100.0,94.0,84.0
126.0,2018-01-28,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,28.0,100.0,100.0,75.0,86.0,100.0,94.0,84.0
125.0,2018-01-29,2018-06-03,0,disk_117850,100.0,100.0,100.0,73.0,100.0,27.0,25.0,100.0,100.0,83.0,86.0,100.0,94.0,84.0
124.0,2018-01-30,2018-06-03,0,disk_117850,100.0,100.0,100.0,73.0,100.0,27.0,26.0,100.0,100.0,82.0,86.0,100.0,94.0,84.0
123.0,2018-01-31,2018-06-03,0,disk_117850,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,81.0,86.0,100.0,94.0,84.0
53.0,2018-01-26,2018-03-20,0,disk_11788,100.0,100.0,100.0,77.0,100.0,23.0,100.0,100.0,100.0,100.0,87.0,100.0,77.0,100.0
52.0,2018-01-27,2018-03-20,0,disk_11788,100.0,100.0,100.0,77.0,100.0,23.0,100.0,100.0,100.0,100.0,87.0,100.0,77.0,100.0
51.0,2018-01-28,2018-03-20,0,disk_11788,100.0,100.0,100.0,76.0,100.0,24.0,100.0,100.0,100.0,100.0,87.0,100.0,77.0,100.0
50.0,2018-01-29,2018-03-20,0,disk_11788,100.0,100.0,100.0,76.0,100.0,24.0,100.0,100.0,100.0,100.0,87.0,100.0,77.0,100.0
49.0,2018-01-30,2018-03-20,0,disk_11788,100.0,100.0,100.0,77.0,100.0,23.0,100.0,100.0,100.0,100.0,87.0,100.0,77.0,100.0
48.0,2018-01-31,2018-03-20,0,disk_11788,100.0,100.0,100.0,76.0,100.0,24.0,100.0,100.0,100.0,100.0,87.0,100.0,77.0,100.0
159.0,2018-01-20,2018-06-28,0,disk_11815,100.0,100.0,100.0,72.0,100.0,28.0,12.0,100.0,100.0,78.0,88.0,100.0,71.0,100.0
158.0,2018-01-21,2018-06-28,0,disk_11815,100.0,100.0,100.0,74.0,100.0,26.0,12.0,100.0,100.0,78.0,88.0,100.0,72.0,100.0
157.0,2018-01-22,2018-06-28,0,disk_11815,100.0,100.0,100.0,74.0,100.0,26.0,12.0,100.0,100.0,78.0,88.0,100.0,72.0,100.0
156.0,2018-01-23,2018-06-28,0,disk_11815,100.0,100.0,100.0,73.0,100.0,27.0,15.0,100.0,100.0,82.0,88.0,100.0,73.0,100.0
155.0,2018-01-24,2018-06-28,0,disk_11815,100.0,100.0,100.0,73.0,100.0,27.0,17.0,100.0,100.0,84.0,88.0,100.0,74.0,100.0
154.0,2018-01-25,2018-06-28,0,disk_11815,100.0,100.0,100.0,74.0,100.0,26.0,18.0,100.0,100.0,78.0,88.0,100.0,75.0,100.0
153.0,2018-01-26,2018-06-28,0,disk_11815,100.0,100.0,100.0,74.0,100.0,26.0,17.0,100.0,100.0,82.0,88.0,100.0,76.0,100.0
152.0,2018-01-27,2018-06-28,0,disk_11815,100.0,100.0,100.0,74.0,100.0,26.0,14.0,100.0,100.0,75.0,88.0,100.0,76.0,100.0
151.0,2018-01-28,2018-06-28,0,disk_11815,100.0,100.0,100.0,74.0,100.0,26.0,16.0,100.0,100.0,81.0,88.0,100.0,77.0,100.0
150.0,2018-01-29,2018-06-28,0,disk_11815,100.0,100.0,100.0,74.0,100.0,26.0,16.0,100.0,100.0,83.0,88.0,100.0,77.0,100.0
149.0,2018-01-30,2018-06-28,0,disk_11815,100.0,100.0,100.0,74.0,100.0,26.0,14.0,100.0,100.0,75.0,88.0,100.0,78.0,100.0
148.0,2018-01-31,2018-06-28,0,disk_11815,100.0,100.0,100.0,74.0,100.0,26.0,16.0,100.0,100.0,82.0,88.0,100.0,78.0,100.0
175.0,2018-01-19,2018-07-13,0,disk_11833,100.0,100.0,100.0,73.0,100.0,27.0,100.0,100.0,100.0,100.0,86.0,100.0,68.0,100.0
174.0,2018-01-20,2018-07-13,0,disk_11833,100.0,100.0,100.0,73.0,100.0,27.0,100.0,100.0,100.0,100.0,86.0,100.0,68.0,100.0
173.0,2018-01-21,2018-07-13,0,disk_11833,100.0,100.0,100.0,73.0,100.0,27.0,100.0,100.0,100.0,100.0,86.0,100.0,68.0,100.0
172.0,2018-01-22,2018-07-13,0,disk_11833,100.0,100.0,100.0,73.0,100.0,27.0,100.0,100.0,100.0,100.0,86.0,100.0,68.0,100.0
171.0,2018-01-23,2018-07-13,0,disk_11833,100.0,100.0,100.0,75.0,100.0,25.0,100.0,100.0,100.0,100.0,86.0,100.0,68.0,100.0
170.0,2018-01-24,2018-07-13,0,disk_11833,100.0,100.0,100.0,73.0,100.0,27.0,100.0,100.0,100.0,100.0,86.0,100.0,68.0,100.0
169.0,2018-01-25,2018-07-13,0,disk_11833,100.0,100.0,100.0,73.0,100.0,27.0,100.0,100.0,100.0,100.0,86.0,100.0,68.0,100.0
168.0,2018-01-26,2018-07-13,0,disk_11833,100.0,100.0,100.0,73.0,100.0,27.0,100.0,100.0,100.0,100.0,86.0,100.0,68.0,100.0
167.0,2018-01-27,2018-07-13,0,disk_11833,100.0,100.0,100.0,72.0,100.0,28.0,100.0,100.0,100.0,100.0,86.0,100.0,68.0,100.0
166.0,2018-01-28,2018-07-13,0,disk_11833,100.0,100.0,100.0,72.0,100.0,28.0,100.0,100.0,100.0,100.0,86.0,100.0,68.0,100.0
165.0,2018-01-29,2018-07-13,0,disk_11833,100.0,100.0,100.0,72.0,100.0,28.0,100.0,100.0,100.0,100.0,86.0,100.0,68.0,100.0
164.0,2018-01-30,2018-07-13,0,disk_11833,100.0,100.0,100.0,72.0,100.0,28.0,100.0,100.0,100.0,100.0,86.0,100.0,68.0,100.0
163.0,2018-01-31,2018-07-13,0,disk_11833,100.0,100.0,100.0,72.0,100.0,28.0,100.0,100.0,100.0,100.0,86.0,100.0,68.0,100.0
199.0,2018-01-01,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,27.0,100.0,100.0,82.0,86.0,100.0,94.0,85.0
198.0,2018-01-02,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,27.0,100.0,100.0,79.0,86.0,100.0,94.0,85.0
197.0,2018-01-03,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,73.0,86.0,100.0,94.0,85.0
196.0,2018-01-04,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,25.0,100.0,100.0,83.0,86.0,100.0,94.0,85.0
195.0,2018-01-05,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,82.0,86.0,100.0,94.0,85.0
194.0,2018-01-06,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,80.0,86.0,100.0,94.0,85.0
193.0,2018-01-07,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,77.0,86.0,100.0,94.0,85.0
192.0,2018-01-08,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,25.0,100.0,100.0,83.0,86.0,100.0,94.0,85.0
191.0,2018-01-09,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,83.0,86.0,100.0,94.0,85.0
190.0,2018-01-10,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,81.0,86.0,100.0,94.0,85.0
189.0,2018-01-11,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,78.0,86.0,100.0,94.0,85.0
188.0,2018-01-12,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,27.0,100.0,100.0,75.0,86.0,100.0,94.0,85.0
187.0,2018-01-13,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,25.0,100.0,100.0,83.0,86.0,100.0,94.0,85.0
186.0,2018-01-14,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,25.0,100.0,100.0,82.0,86.0,100.0,94.0,85.0
185.0,2018-01-15,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,80.0,86.0,100.0,94.0,85.0
184.0,2018-01-16,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,79.0,86.0,100.0,94.0,85.0
183.0,2018-01-17,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,77.0,86.0,100.0,94.0,85.0
182.0,2018-01-18,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,73.0,86.0,100.0,94.0,85.0
181.0,2018-01-19,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,71.0,86.0,100.0,94.0,85.0
180.0,2018-01-20,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,25.0,100.0,100.0,83.0,86.0,100.0,94.0,85.0
179.0,2018-01-21,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,25.0,100.0,100.0,82.0,86.0,100.0,94.0,85.0
178.0,2018-01-22,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,25.0,100.0,100.0,81.0,86.0,100.0,94.0,84.0
177.0,2018-01-23,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,80.0,86.0,100.0,94.0,84.0
176.0,2018-01-24,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,77.0,86.0,100.0,94.0,84.0
175.0,2018-01-25,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,25.0,100.0,100.0,68.0,86.0,100.0,94.0,84.0
174.0,2018-01-26,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,25.0,100.0,100.0,84.0,86.0,100.0,94.0,84.0
173.0,2018-01-27,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,83.0,86.0,100.0,94.0,84.0
172.0,2018-01-28,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,25.0,100.0,100.0,80.0,86.0,100.0,94.0,84.0
171.0,2018-01-29,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,78.0,86.0,100.0,95.0,84.0
170.0,2018-01-30,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,26.0,100.0,100.0,73.0,86.0,100.0,95.0,84.0
169.0,2018-01-31,2018-07-19,0,disk_118349,100.0,100.0,100.0,72.0,100.0,28.0,24.0,100.0,100.0,83.0,86.0,100.0,95.0,84.0
150.0,2018-01-01,2018-05-31,0,disk_118353,100.0,100.0,100.0,69.0,98.0,31.0,7.0,100.0,100.0,82.0,88.0,100.0,96.0,84.0
149.0,2018-01-02,2018-05-31,0,disk_118353,100.0,100.0,100.0,68.0,98.0,32.0,6.0,100.0,100.0,83.0,88.0,100.0,96.0,84.0
148.0,2018-01-03,2018-05-31,0,disk_118353,100.0,100.0,100.0,68.0,98.0,32.0,4.0,100.0,100.0,68.0,88.0,100.0,96.0,84.0
147.0,2018-01-04,2018-05-31,0,disk_118353,100.0,100.0,100.0,68.0,98.0,32.0,6.0,100.0,100.0,82.0,88.0,100.0,96.0,84.0
146.0,2018-01-05,2018-05-31,0,disk_118353,100.0,100.0,100.0,68.0,98.0,32.0,7.0,100.0,100.0,80.0,88.0,100.0,96.0,84.0
145.0,2018-01-06,2018-05-31,0,disk_118353,100.0,100.0,100.0,68.0,98.0,32.0,6.0,100.0,100.0,83.0,88.0,100.0,96.0,84.0
144.0,2018-01-07,2018-05-31,0,disk_118353,100.0,100.0,100.0,68.0,98.0,32.0,6.0,100.0,100.0,68.0,88.0,100.0,96.0,84.0
143.0,2018-01-08,2018-05-31,0,disk_118353,100.0,100.0,100.0,69.0,98.0,31.0,6.0,100.0,100.0,65.0,88.0,100.0,96.0,84.0
142.0,2018-01-09,2018-05-31,0,disk_118353,100.0,100.0,100.0,69.0,98.0,31.0,5.0,100.0,100.0,81.0,88.0,100.0,96.0,84.0
141.0,2018-01-10,2018-05-31,0,disk_118353,100.0,100.0,100.0,69.0,98.0,31.0,5.0,100.0,100.0,73.0,88.0,100.0,96.0,84.0
140.0,2018-01-11,2018-05-31,0,disk_118353,100.0,100.0,100.0,69.0,98.0,31.0,6.0,100.0,100.0,82.0,88.0,100.0,96.0,84.0
139.0,2018-01-12,2018-05-31,0,disk_118353,100.0,100.0,100.0,69.0,98.0,31.0,5.0,100.0,100.0,78.0,88.0,100.0,96.0,84.0
